      0.2639964189 a       275     0    11     1    25
      0.3310134574 a       276     0    12     1     1
     -0.7813797385 a       277     0    12     1     2
     -0.3557444266 a       278     0    12     1     3
     -0.3805627697 a       279     0    12     1     4
      0.1867967755 a       280     0    12     1     5
     -1.6254056565 a       281     0    12     1     6
      0.1559777550 a       282     0    12     1     7
      0.5451805995 a       283     0    12     1     8
     -0.0899941345 a       284     0    12     1     9
     -0.8181355084 a       285     0    12     1    10
      0.3024898877 a       286     0    12     1    11
     -0.5035035934 a       287     0    12     1    12
     -0.6066992249 a       288     0    12     1    13
     -0.3343003582 a       289     0    12     1    14
      0.4925571176 a       290     0    12     1    15
     -0.3637377657 a       291     0    12     1    16
     -0.4658682199 a       292     0    12     1    17
      0.3675652717 a       293     0    12     1    18
      0.1507512251 a       294     0    12     1    19
      0.4544103083 a       295     0    12     1    20
      0.1997388274 a       296     0    12     1    21
     -0.0500418572 a       297     0    12     1    22
     -0.4177923374 a       298     0    12     1    23
      0.5923739747 a       299     0    12     1    24
     -0.1091628843 a       300     0    12     1    25
     -0.6539959918 a       301     0    13     1     1
      1.0222783572 a       302     0    13     1     2
      0.3189084697 a       303     0    13     1     3
      0.0796632495 a       304     0    13     1     4
     -0.4986180789 a       305     0    13     1     5
     -0.2526076508 a       306     0    13     1     6
     -0.0393711830 a       307     0    13     1     7
      0.7737491189 a       308     0    13     1     8
      0.0003875031 a       309     0    13     1     9
     -0.9256021820 a       310     0    13     1    10
      0.1128137095 a       311     0    13     1    11
      0.4743189818 a       312     0    13     1    12
     -0.1635561090 a       313     0    13     1    13
     -0.2167666839 a       314     0    13     1    14
      1.1112327241 a       315     0    13     1    15
      0.0164403998 a       316     0    13     1    16
     -0.1464248952 a       317     0    13     1    17
      0.2061431838 a       318     0    13     1    18
     -1.1432213770 a       319     0    13     1    19
     -0.7079934632 a       320     0    13     1    20
      0.5880875557 a       321     0    13     1    21
      0.9210536405 a       322     0    13     1    22
      0.0010255339 a       323     0    13     1    23
      0.2438145161 a       324     0    13     1    24
      0.1497026024 a       325     0    13     1    25
     -1.5368964993 a       326     0    14     1     1
      0.5037090396 a       327     0    14     1     2
      0.3997965511 a       328     0    14     1     3
      0.1879450734 a       329     0    14     1     4
     -0.6811362471 a       330     0    14     1     5
      0.7676477489 a       331     0    14     1     6
      0.3702987981 a       332     0    14     1     7
     -0.0966396894 a       333     0    14     1     8
      0.3447126659 a       334     0    14     1     9
     -0.8548696137 a       335     0    14     1    10
      0.0172242108 a       336     0    14     1    11
     -1.0345360321 a       337     0    14     1    12
      0.8764595875 a       338     0    14     1    13
     -0.1661354426 a       339     0    14     1    14
     -0.2447819353 a       340     0    14     1    15
      0.0845260922 a       341     0    14     1    16
      0.2730259267 a       342     0    14     1    17
     -0.8487809803 a       343     0    14     1    18
     -1.7844562247 a       344     0    14     1    19
     -0.5812806483 a       345     0    14     1    20
      0.0030903196 a       346     0    14     1    21
     -0.4980059264 a       347     0    14     1    22
     -0.2915554744 a       348     0    14     1    23
      0.8438008891 a       349     0    14     1    24
      0.9121694176 a       350     0    14     1    25
     -0.1124115888 a       351     0    15     1     1
     -0.1378940793 a       352     0    15     1     2
      0.0031214604 a       353     0    15     1     3
      1.4929080263 a       354     0    15     1     4
     -0.4216706292 a       355     0    15     1     5
      0.1048700540 a       356     0    15     1     6
     -0.4392038291 a       357     0    15     1     7
     -1.5847725115 a       358     0    15     1     8
     -0.0007722616 a       359     0    15     1     9
      0.1571079158 a       360     0    15     1    10
      0.1824011032 a       361     0    15     1    11
     -0.8767019569 a       362     0    15     1    12
      1.0135890849 a       363     0    15     1    13
      0.0680002613 a       364     0    15     1    14
      0.3839432166 a       365     0    15     1    15
      0.6526606667 a       366     0    15     1    16
      0.8420751906 a       367     0    15     1    17
      0.1509651408 a       368     0    15     1    18
      0.6314484664 a       369     0    15     1    19
      0.8775743682 a       370     0    15     1    20
      0.2948061321 a       371     0    15     1    21
     -0.5901676630 a       372     0    15     1    22
      0.7211542337 a       373     0    15     1    23
      1.1862576479 a       374     0    15     1    24
     -0.6310271484 a       375     0    15     1    25
     -0.4171578124 a       376     0    16     1     1
     -0.2525318818 a       377     0    16     1     2
     -0.3176933987 a       378     0    16     1     3
     -0.9880010883 a       379     0    16     1     4
     -0.0467281108 a       380     0    16     1     5
      0.3766894502 a       381     0    16     1     6
      0.6753595280 a       382     0    16     1     7
     -0.4680278688 a       383     0    16     1     8
      0.4154554556 a       384     0    16     1     9
     -0.2225616407 a       385     0    16     1    10
      0.6492254531 a       386     0    16     1    11
     -0.2065230221 a       387     0    16     1    12
      0.1655536057 a       388     0    16     1    13
     -0.5731702985 a       389     0    16     1    14
     -0.4939526638 a       390     0    16     1    15
     -0.4478843708 a       391     0    16     1    16
     -0.5090837359 a       392     0    16     1    17
      0.4630374814 a       393     0    16     1    18
     -0.4589440055 a       394     0    16     1    19
      0.3654073011 a       395     0    16     1    20
      0.3751168218 a       396     0    16     1    21
      0.2060270487 a       397     0    16     1    22
      0.3097557189 a       398     0    16     1    23
     -0.2532520686 a       399     0    16     1    24
     -0.2828106980 a       400     0    16     1    25
     -0.4654795708 a       401     0    17     1     1
      0.0657767914 a       402     0    17     1     2
     -1.1658051782 a       403     0    17     1     3
      0.2186861934 a       404     0    17     1     4
      0.0278327168 a       405     0    17     1     5
     -0.0189596497 a       406     0    17     1     6
