lag_ps,msd_seg1_A2,msd_seg2_A2,msd_seg3_A2,msd_seg4_A2,msd_seg5_A2
5.780000000000000426e+01,3.200165233365747497e+01,2.493998749694516093e+01,3.182419389934160137e+01,2.969910287417424755e+01,2.695055723175360640e+01
5.789999999999999858e+01,3.205341299461274929e+01,2.498057621759324931e+01,3.187755690848093337e+01,2.974887756903594038e+01,2.699585835278026025e+01
5.800000000000000000e+01,3.210503956319108454e+01,2.502083875122899670e+01,3.193030815542431000e+01,2.979856622184796322e+01,2.704095169954868894e+01
5.810000000000000142e+01,3.215673026522145506e+01,2.506111559686480206e+01,3.198295907273022820e+01,2.984820878276715916e+01,2.708597013255332797e+01
5.820000000000000284e+01,3.220830015894573961e+01,2.510159010546943747e+01,3.203576452234417360e+01,2.989796431572334257e+01,2.713121819860243633e+01
5.830000000000000426e+01,3.226003712733182738e+01,2.514230505290346329e+01,3.208860999650258350e+01,2.994761287337369993e+01,2.717680079454107300e+01
5.839999999999999858e+01,3.231188783193071856e+01,2.518306751542659683e+01,3.214157076620460174e+01,2.999710545918944860e+01,2.722232759345637376e+01
5.850000000000000000e+01,3.236427713429495157e+01,2.522373050940621653e+01,3.219461504403943763e+01,3.004619733652066671e+01,2.726749184701276008e+01
5.860000000000000142e+01,3.241699818586527471e+01,2.526415117583416148e+01,3.224810776339176499e+01,3.009526109926990500e+01,2.731245783738024713e+01
5.870000000000000284e+01,3.246961735626862833e+01,2.530433425305676920e+01,3.230203910105338139e+01,3.014434933628771063e+01,2.735764970648995842e+01
5.880000000000000426e+01,3.252214774421648968e+01,2.534433704903238294e+01,3.235606918067608717e+01,3.019337281538182438e+01,2.740290529064368741e+01
5.889999999999999858e+01,3.257472258595355186e+01,2.538423751866634959e+01,3.240980978272580870e+01,3.024255264870055626e+01,2.744807491922878739e+01
5.900000000000000000e+01,3.262736934706372693e+01,2.542408277573352393e+01,3.246330129808713139e+01,3.029197332889623340e+01,2.749291136149197357e+01
5.910000000000000142e+01,3.267976908288999027e+01,2.546426348532334316e+01,3.251694734747397320e+01,3.034136710948335747e+01,2.753808059201102765e+01
5.920000000000000284e+01,3.273199207098028296e+01,2.550445386572076956e+01,3.257069624477748704e+01,3.039072132441694052e+01,2.758340226457416122e+01
5.930000000000000426e+01,3.278437450657465035e+01,2.554471264107620954e+01,3.262412958788274153e+01,3.044019358739938497e+01,2.762878408784399298e+01
5.939999999999999858e+01,3.283706480111930404e+01,2.558511616083779217e+01,3.267691071651717039e+01,3.048972271191504291e+01,2.767442317632523086e+01
5.950000000000000000e+01,3.288977435115923242e+01,2.562576953329566720e+01,3.272957095299241104e+01,3.053906192087516303e+01,2.772046530368066541e+01
5.960000000000000142e+01,3.294249278383132662e+01,2.566662615363228994e+01,3.278206801294267336e+01,3.058780414959035809e+01,2.776701989125700010e+01
5.970000000000000284e+01,3.299571490502948734e+01,2.570723147353204752e+01,3.283457781419704702e+01,3.063653563644691502e+01,2.781368675452593919e+01
5.980000000000000426e+01,3.304902885563224402e+01,2.574762150100369240e+01,3.288704858110518359e+01,3.068558618623900003e+01,2.786058752100506908e+01
5.989999999999999858e+01,3.310170053725326511e+01,2.578773800026517549e+01,3.293931974287541919e+01,3.073513120791982445e+01,2.790750816908005305e+01
6.000000000000000000e+01,3.315402167126433142e+01,2.582774659255337113e+01,3.299174906369888305e+01,3.078494121035995690e+01,2.795371128916786674e+01
6.010000000000000142e+01,3.320615469068483350e+01,2.586753418420341788e+01,3.304476838662296245e+01,3.083476041834919457e+01,2.799917667355801854e+01
6.020000000000000284e+01,3.325851873656880286e+01,2.590774567171121134e+01,3.309810794346390850e+01,3.088424630313876307e+01,2.804429166061661860e+01
6.030000000000000426e+01,3.331094957979356508e+01,2.594850897243177101e+01,3.315139784600713568e+01,3.093370788586408082e+01,2.808944937034865319e+01
6.039999999999999858e+01,3.336342259747799943e+01,2.598953837596780403e+01,3.320480035018844944e+01,3.098320532466500410e+01,2.813484345093507244e+01
6.050000000000000000e+01,3.341607564356124271e+01,2.603054374382792702e+01,3.325804100739851776e+01,3.103288676660035605e+01,2.818050976499256777e+01
6.060000000000000142e+01,3.346877383129253047e+01,2.607113941768257703e+01,3.331109123952222717e+01,3.108233432076361424e+01,2.822616606201228606e+01
6.070000000000000284e+01,3.352139261293838501e+01,2.611171748578381724e+01,3.336421687240185463e+01,3.113162525327568986e+01,2.827157701592876649e+01
6.080000000000000426e+01,3.357430130527778545e+01,2.615213758530632049e+01,3.341752294542438761e+01,3.118082314367465813e+01,2.831666260477220121e+01
6.089999999999999858e+01,3.362760249611665131e+01,2.619233088926836928e+01,3.347116567772518181e+01,3.122976679308099079e+01,2.836208837198633148e+01
6.100000000000000000e+01,3.368146416927112341e+01,2.623248209865401392e+01,3.352429110737989504e+01,3.127865404989868381e+01,2.840750861261141935e+01
6.110000000000000142e+01,3.373570230564624950e+01,2.627223546742728288e+01,3.357713785435318954e+01,3.132739196199248610e+01,2.845273188951235710e+01
6.120000000000000284e+01,3.379012233808780508e+01,2.631179396347035038e+01,3.362973707303154214e+01,3.137608417955745566e+01,2.849790537785204592e+01
6.130000000000000426e+01,3.384462041152639955e+01,2.635113447992862135e+01,3.368262061005055585e+01,3.142493282333730420e+01,2.854320738074895658e+01
6.139999999999999858e+01,3.389888797691639866e+01,2.639040277420044234e+01,3.373595076005184268e+01,3.147407171333133036e+01,2.858898831021899056e+01
6.150000000000000000e+01,3.395249401302677938e+01,2.642994410227590052e+01,3.378912118341917648e+01,3.152340497520973983e+01,2.863519070192681326e+01
6.160000000000000142e+01,3.400548090741447993e+01,2.646953253473564160e+01,3.384204642582371036e+01,3.157251744929929060e+01,2.868142997883257195e+01
6.170000000000000284e+01,3.405852078452792142e+01,2.650893439419698083e+01,3.389493689091845141e+01,3.162150194119445601e+01,2.872743969493462401e+01
6.180000000000000426e+01,3.411168311697603883e+01,2.654864639573825613e+01,3.394771899517893132e+01,3.167034436313752366e+01,2.877327815660372679e+01
6.189999999999999858e+01,3.416482286937121415e+01,2.658831178321142019e+01,3.399979579340491398e+01,3.171897448128964569e+01,2.881872537572247950e+01
6.200000000000000000e+01,3.421782385953580530e+01,2.662805510855525881e+01,3.405179795604023951e+01,3.176766368633862214e+01,2.886411517985262165e+01
6.210000000000000142e+01,3.427080535609799483e+01,2.666792890284880002e+01,3.410402512082116999e+01,3.181658054002659242e+01,2.890942793842921787e+01
6.220000000000000284e+01,3.432412976501949231e+01,2.670784786101481600e+01,3.415625213307134800e+01,3.186525518783245303e+01,2.895486892068021234e+01
6.230000000000000426e+01,3.437839063412435792e+01,2.674796479538004235e+01,3.420873166955165345e+01,3.191366505780802143e+01,2.900062574893044953e+01
6.239999999999999858e+01,3.443273935147085751e+01,2.678779622643133607e+01,3.426148294686495177e+01,3.196196759761110684e+01,2.904623421110676773e+01
6.250000000000000000e+01,3.448692325923919810e+01,2.682739732127587118e+01,3.431405200382502585e+01,3.201028419809171766e+01,2.909141157621086649e+01
6.260000000000000142e+01,3.454086929297816511e+01,2.686681057561237651e+01,3.436654923852606913e+01,3.205888754582220912e+01,2.913638499403779747e+01
6.270000000000000284e+01,3.459479584814012298e+01,2.690600098110682126e+01,3.441875222040916071e+01,3.210789589551435341e+01,2.918134129838175994e+01
6.280000000000000426e+01,3.464887559185108756e+01,2.694485705343587867e+01,3.447077467989337407e+01,3.215695750241241768e+01,2.922624404264693254e+01
6.289999999999999858e+01,3.470305080255002395e+01,2.698374536461414408e+01,3.452253704919476718e+01,3.220584832569286959e+01,2.927138687179767729e+01
6.300000000000000000e+01,3.475682481780359723e+01,2.702298306482689227e+01,3.457404751461530878e+01,3.225456140576370245e+01,2.931649325121041727e+01
6.310000000000000142e+01,3.480994750889383482e+01,2.706243882453791016e+01,3.462582631095742158e+01,3.230330843338185076e+01,2.936197060887442589e+01
6.320000000000000284e+01,3.486326640646318964e+01,2.710176470381481906e+01,3.467809775546312778e+01,3.235230357712246985e+01,2.940785835118052916e+01
6.330000000000000426e+01,3.491664018010071402e+01,2.714112447045238596e+01,3.473093319211765362e+01,3.240174290570618609e+01,2.945369682999783478e+01
6.339999999999999858e+01,3.496978830060039201e+01,2.718068911100247576e+01,3.478377439311378083e+01,3.245126581887586781e+01,2.949958855940560554e+01
6.350000000000000000e+01,3.502247470901857440e+01,2.722018001790702257e+01,3.483694193960394614e+01,3.250079106711907428e+01,2.954565198896417755e+01
6.360000000000000142e+01,3.507525076400133912e+01,2.725983760502944264e+01,3.489032116864177624e+01,3.255023499047081970e+01,2.959189324745508642e+01
6.370000000000000284e+01,3.512838718898046864e+01,2.730019491925222042e+01,3.494366801645335840e+01,3.259972451007180894e+01,2.963814198858156956e+01
6.380000000000000426e+01,3.518194684003441353e+01,2.734077409220672905e+01,3.499682600492500484e+01,3.264889962908392818e+01,2.968430096032791710e+01
6.389999999999999858e+01,3.523561906122249354e+01,2.738170447145884268e+01,3.504970662915739865e+01,3.269785001074920672e+01,2.973036616612256822e+01
6.400000000000000000e+01,3.528892679635215046e+01,2.742247899865608218e+01,3.510238665655514723e+01,3.274681472680045857e+01,2.977658598041281124e+01
6.409999999999999432e+01,3.534192169531061012e+01,2.746287370154727370e+01,3.515503763954372118e+01,3.279562583965751088e+01,2.982282506580430237e+01
6.420000000000000284e+01,3.539462419248751246e+01,2.750307822096004529e+01,3.520756725805254206e+01,3.284443071950926196e+01,2.986927106732978388e+01
6.429999999999999716e+01,3.544722802079626689e+01,2.754316342148101526e+01,3.525993599153466818e+01,3.289321246650472119e+01,2.991555744428011820e+01
6.440000000000000568e+01,3.549994386034889260e+01,2.758289498164191755e+01,3.531250104605126694e+01,3.294183218332808849e+01,2.996166338915373473e+01
6.450000000000000000e+01,3.555278541662374181e+01,2.762244317333302845e+01,3.536518537427998865e+01,3.299037927703881934e+01,3.000748347959806850e+01
6.459999999999999432e+01,3.560563901451057234e+01,2.766213990330045291e+01,3.541760560487703202e+01,3.303930897120842758e+01,3.005338717111081337e+01
6.470000000000000284e+01,3.565812262537993860e+01,2.770167391434941351e+01,3.546982248889650435e+01,3.308830258608482211e+01,3.009925168402052620e+01
6.479999999999999716e+01,3.570999243201873696e+01,2.774062091684684006e+01,3.552218567336716859e+01,3.313714439259280908e+01,3.014536240589339400e+01
6.490000000000000568e+01,3.576173628940239269e+01,2.777928529466413465e+01,3.557435907662141261e+01,3.318611473201315931e+01,3.019148389674601773e+01
6.500000000000000000e+01,3.581395457282648209e+01,2.781823061393998842e+01,3.562640516971896432e+01,3.323503958740617037e+01,3.023733050853001458e+01
6.509999999999999432e+01,3.586680591294775411e+01,2.785753090923816444e+01,3.567814147297093541e+01,3.328412835720682494e+01,3.028290553549634367e+01
6.520000000000000284e+01,3.591955558478784383e+01,2.789713320282747944e+01,3.572969235612330152e+01,3.333333451697249217e+01,3.032859707323266818e+01
6.529999999999999716e+01,3.597240272279401552e+01,2.793660932102785566e+01,3.578170996139589732e+01,3.338247769656135944e+01,3.037457947541555825e+01
6.540000000000000568e+01,3.602542672811684810e+01,2.797569900698576006e+01,3.583412587999851695e+01,3.343118089529207282e+01,3.042043926748964466e+01
6.550000000000000000e+01,3.607822891402050658e+01,2.801471972370970320e+01,3.588651721669992867e+01,3.347975389995163908e+01,3.046573133118666021e+01
6.559999999999999432e+01,3.613120813916793139e+01,2.805395303583601674e+01,3.593853590180052748e+01,3.352843918930276601e+01,3.051069731931508500e+01
6.570000000000000284e+01,3.618475624272635827e+01,2.809310558741913511e+01,3.599067869155140897e+01,3.357723401641020899e+01,3.055580226313822578e+01
6.579999999999999716e+01,3.623848827842345344e+01,2.813193194928322427e+01,3.604342412097797421e+01,3.362592511155595076e+01,3.060110024663201500e+01
6.590000000000000568e+01,3.629190769893702395e+01,2.817061155226321389e+01,3.609650607955276058e+01,3.367461265716527663e+01,3.064627813994868433e+01
6.600000000000000000e+01,3.634494562325609479e+01,2.820949852395255419e+01,3.614963742530146362e+01,3.372352600207455708e+01,3.069133162474170717e+01
6.609999999999999432e+01,3.639773402701438698e+01,2.824849648351867160e+01,3.620301030597052261e+01,3.377242563918151319e+01,3.073673636028126310e+01
6.620000000000000284e+01,3.645086674577352426e+01,2.828754776721312325e+01,3.625666710671861637e+01,3.382131419548775852e+01,3.078271082569913730e+01
6.629999999999999716e+01,3.650404280892404785e+01,2.832680592172987843e+01,3.631028266793407511e+01,3.387004997733826173e+01,3.082922062808575348e+01
6.640000000000000568e+01,3.655750206415660131e+01,2.836599511863080636e+01,3.636390150393029330e+01,3.391901122759367837e+01,3.087567482458869605e+01
6.650000000000000000e+01,3.661122058431012505e+01,2.840499888007198948e+01,3.641757686759387269e+01,3.396818307517227709e+01,3.092189762712213863e+01
6.659999999999999432e+01,3.666496673617916713e+01,2.844375139588154155e+01,3.647138452243330420e+01,3.401742534805440954e+01,3.096780171933303194e+01
6.670000000000000284e+01,3.671855555810523697e+01,2.848255158153319755e+01,3.652487958084940090e+01,3.406665248926790923e+01,3.101365868487032529e+01
6.679999999999999716e+01,3.677253935761378756e+01,2.852144401349655212e+01,3.657831490805785535e+01,3.411573058972773254e+01,3.105964070180677439e+01
6.690000000000000568e+01,3.682640205002997646e+01,2.856014695415188243e+01,3.663180155567295060e+01,3.416445726060860721e+01,3.110597104382366140e+01
6.700000000000000000e+01,3.688006890632046719e+01,2.859871861369800783e+01,3.668508069085527978e+01,3.421304297238630454e+01,3.115236814778491237e+01
6.709999999999999432e+01,3.693397166003020970e+01,2.863727199877221707e+01,3.673787729540544689e+01,3.426169747076979633e+01,3.119896903220699613e+01
6.720000000000000284e+01,3.698834917289556046e+01,2.867580785929577658e+01,3.679071127748407832e+01,3.431057238195035097e+01,3.124605056385525970e+01
6.729999999999999716e+01,3.704257759143779083e+01,2.871466426085278556e+01,3.684345837332351437e+01,3.435968324165563104e+01,3.129350810873996025e+01
6.740000000000000568e+01,3.709639343582372817e+01,2.875375265131519598e+01,3.689598604100046941e+01,3.440901049813189161e+01,3.134121106362869114e+01
6.750000000000000000e+01,3.714985300443170502e+01,2.879271943011212898e+01,3.694833783794895510e+01,3.445822465793454370e+01,3.138871551622394662e+01
6.759999999999999432e+01,3.720355497962640356e+01,2.883187145798439488e+01,3.700069228321524406e+01,3.450709136410672073e+01,3.143553870964798946e+01
6.770000000000000284e+01,3.725732879654733409e+01,2.887124960932808904e+01,3.705292813488964043e+01,3.455603089438066178e+01,3.148192532244739184e+01
6.779999999999999716e+01,3.731104124822712720e+01,2.891050163425235198e+01,3.710507007425096049e+01,3.460514970443236393e+01,3.152819607886855735e+01
6.790000000000000568e+01,3.736439978385472216e+01,2.894931938284075912e+01,3.715652754231957289e+01,3.465449870171448765e+01,3.157477081503729011e+01
6.800000000000000000e+01,3.741769087744751232e+01,2.898814443337383651e+01,3.720779883607620064e+01,3.470372599066048025e+01,3.162143599305455055e+01
6.809999999999999432e+01,3.747081829962716881e+01,2.902694479174512310e+01,3.725895761175092957e+01,3.475318668042942960e+01,3.166805695931562070e+01
6.820000000000000284e+01,3.752395271922176079e+01,2.906555875086124985e+01,3.731043845628599342e+01,3.480307311569619344e+01,3.171447738805070671e+01
6.829999999999999716e+01,3.757665502219041542e+01,2.910428578659517385e+01,3.736229407054355534e+01,3.485307429271400537e+01,3.176077672980726518e+01
6.840000000000000568e+01,3.762952505785978019e+01,2.914311012440720106e+01,3.741429535562306086e+01,3.490333312945436006e+01,3.180715599520756598e+01
6.850000000000000000e+01,3.768275279169470338e+01,2.918240394297016849e+01,3.746615750898872221e+01,3.495381051950132445e+01,3.185377198642410335e+01
6.860000000000000853e+01,3.773624283253749923e+01,2.922198773265558458e+01,3.751805065307121367e+01,3.500442637603573104e+01,3.190031782143743655e+01
6.870000000000000284e+01,3.778968744421973014e+01,2.926152527640233814e+01,3.757015178913269438e+01,3.505478897423439832e+01,3.194669401196324188e+01
6.879999999999999716e+01,3.784330018094079406e+01,2.930059767020421901e+01,3.762258898786916461e+01,3.510476915880427384e+01,3.199273657090349587e+01
6.890000000000000568e+01,3.789750559088448512e+01,2.933915214986683750e+01,3.767520824942803159e+01,3.515438760436350663e+01,3.203833093936423637e+01
6.900000000000000000e+01,3.795147257771340321e+01,2.937757026070238453e+01,3.772809059359597939e+01,3.520407664005593062e+01,3.208428329258147471e+01
6.910000000000000853e+01,3.800578980937840612e+01,2.941632333730924387e+01,3.778117648292644759e+01,3.525409240150313650e+01,3.213073676358250452e+01
6.920000000000000284e+01,3.806068400208928182e+01,2.945503816753002013e+01,3.783439128589649414e+01,3.530440889958044437e+01,3.217734383801418829e+01
6.929999999999999716e+01,3.811594188293913987e+01,2.949349707069935889e+01,3.788744131765638201e+01,3.535472583272121483e+01,3.222394131744642465e+01
6.940000000000000568e+01,3.817128274897230256e+01,2.953216884436894318e+01,3.794063054932542656e+01,3.540487487856393756e+01,3.227031171378496310e+01
6.950000000000000000e+01,3.822682553087616242e+01,2.957104292557803049e+01,3.799373898273293548e+01,3.545491034102115435e+01,3.231681693128056310e+01
6.960000000000000853e+01,3.828238201326726653e+01,2.961011442724968745e+01,3.804647113635631683e+01,3.550461227391981112e+01,3.236330811640767280e+01
6.970000000000000284e+01,3.833794312274180527e+01,2.964947844361385876e+01,3.809929670533032464e+01,3.555395076944795107e+01,3.240952250511161026e+01
6.979999999999999716e+01,3.839366456420512463e+01,2.968910247109491607e+01,3.815211727050801471e+01,3.560311352154385389e+01,3.245562009076524390e+01
6.990000000000000568e+01,3.844936400304870006e+01,2.972842690981284264e+01,3.820502724497666236e+01,3.565232210791577216e+01,3.250220665715011137e+01
7.000000000000000000e+01,3.850506695431427318e+01,2.976752320343364389e+01,3.825801593476836615e+01,3.570163516030049067e+01,3.254913926010613068e+01
7.010000000000000853e+01,3.856099490402667129e+01,2.980640317921330862e+01,3.831096001854388788e+01,3.575136071056608245e+01,3.259619743187568019e+01
7.020000000000000284e+01,3.861680128404115919e+01,2.984579961214304689e+01,3.836371029391504806e+01,3.580145662751935731e+01,3.264289731323874832e+01
7.029999999999999716e+01,3.867259958458670610e+01,2.988539763524640946e+01,3.841641638182653651e+01,3.585127434001504554e+01,3.268927365515765615e+01
7.040000000000000568e+01,3.872804718756753317e+01,2.992531675633058441e+01,3.846911572973748861e+01,3.590105995541797768e+01,3.273576565261526383e+01
7.050000000000000000e+01,3.878326264242470245e+01,2.996528426074704043e+01,3.852187324570581239e+01,3.595114522597619811e+01,3.278258834448006098e+01
7.060000000000000853e+01,3.883887040817966607e+01,3.000517417021751143e+01,3.857436063400442094e+01,3.600148029147359097e+01,3.282969472307085113e+01
7.070000000000000284e+01,3.889455246575305836e+01,3.004537966517630565e+01,3.862679603199622846e+01,3.605173707282528284e+01,3.287685844739260688e+01
7.079999999999999716e+01,3.895032381930415966e+01,3.008542748519042931e+01,3.867941907869026608e+01,3.610192516745885882e+01,3.292416634903467809e+01
7.090000000000000568e+01,3.900620355925704530e+01,3.012511891040123047e+01,3.873213062763061743e+01,3.615216409249795504e+01,3.297131441239218930e+01
7.100000000000000000e+01,3.906220612896859024e+01,3.016466609912203012e+01,3.878525214390365505e+01,3.620216539857898397e+01,3.301823172143819818e+01
7.110000000000000853e+01,3.911803823567574767e+01,3.020389842529012725e+01,3.883806322167308878e+01,3.625198820144158418e+01,3.306509288530443769e+01
7.120000000000000284e+01,3.917379064894729623e+01,3.024299524291154029e+01,3.889035647836113441e+01,3.630177627956319242e+01,3.311189086166984197e+01
7.129999999999999716e+01,3.922947600650675781e+01,3.028216023856039030e+01,3.894255501952317644e+01,3.635170532852264103e+01,3.315837046076348571e+01
7.140000000000000568e+01,3.928532129361999381e+01,3.032157546650238444e+01,3.899458381375777094e+01,3.640197283737750666e+01,3.320486438640017468e+01
7.150000000000000000e+01,3.934134527446710905e+01,3.036103148652464156e+01,3.904664851637837586e+01,3.645235799291571510e+01,3.325165207786285038e+01
7.160000000000000853e+01,3.939692889933574804e+01,3.040035729895582506e+01,3.909892312322011065e+01,3.650274189811994319e+01,3.329872306915466851e+01
7.170000000000000284e+01,3.945213840377650882e+01,3.043927217937644158e+01,3.915150345530116738e+01,3.655289359751445488e+01,3.334581661392708440e+01
7.179999999999999716e+01,3.950695802358777797e+01,3.047796478178794288e+01,3.920382155741710761e+01,3.660290935461762984e+01,3.339257478642074517e+01
7.190000000000000568e+01,3.956197573743782669e+01,3.051633420312047562e+01,3.925612283039001937e+01,3.665278784833021319e+01,3.343958038744192862e+01
7.200000000000000000e+01,3.961710152980263189e+01,3.055484515834490011e+01,3.930897021742666197e+01,3.670311525693632859e+01,3.348689342761280585e+01
7.210000000000000853e+01,3.967223008997461875e+01,3.059364523011311476e+01,3.936209617217801338e+01,3.675357345394003517e+01,3.353401020173385660e+01
7.220000000000000284e+01,3.972723732293816568e+01,3.063264403606491371e+01,3.941530271978371758e+01,3.680364354062121635e+01,3.358075106613435423e+01
7.229999999999999716e+01,3.978236909212866124e+01,3.067164589203640901e+01,3.946839737331514897e+01,3.685340432252912990e+01,3.362736183866987005e+01
7.240000000000000568e+01,3.983732953300845026e+01,3.071045692502417523e+01,3.952121885048402561e+01,3.690315422053301120e+01,3.367391928702825510e+01
7.250000000000000000e+01,3.989177484454687317e+01,3.074889946015871445e+01,3.957410997891237514e+01,3.695312870872562883e+01,3.372018411822471506e+01
7.260000000000000853e+01,3.994586647660955236e+01,3.078718485111080483e+01,3.962714164533420558e+01,3.700274567019686600e+01,3.376598510781053619e+01
7.270000000000000284e+01,3.999986217067789340e+01,3.082572664093959247e+01,3.968013381568729869e+01,3.705169758984196449e+01,3.381156911881043214e+01
7.279999999999999716e+01,4.005363303376701367e+01,3.086457178028800996e+01,3.973276994744986013e+01,3.710044983812697694e+01,3.385726065665365780e+01
7.290000000000000568e+01,4.010761936673160477e+01,3.090335349691913081e+01,3.978535644573621255e+01,3.714920324138774532e+01,3.390295554065893668e+01
7.300000000000000000e+01,4.016195501228632736e+01,3.094223899049150006e+01,3.983798955543124976e+01,3.719811185020597577e+01,3.394894814040215181e+01
7.310000000000000853e+01,4.021631173106454327e+01,3.098097620084173798e+01,3.989048919261004755e+01,3.724702795433574209e+01,3.399500809235908605e+01
7.320000000000000284e+01,4.027065565693143867e+01,3.101985190211016530e+01,3.994306862903170696e+01,3.729569494297739141e+01,3.404106078547030734e+01
7.329999999999999716e+01,4.032505566987249779e+01,3.105891052241983274e+01,3.999560886090089440e+01,3.734411932033138015e+01,3.408744202699457304e+01
7.340000000000000568e+01,4.037950549453567106e+01,3.109826673519204476e+01,4.004834451637910320e+01,3.739224447515873351e+01,3.413386592585620605e+01
7.350000000000000000e+01,4.043333796625947940e+01,3.113760480424209476e+01,4.010072755953612500e+01,3.744037885834382706e+01,3.418026780625110916e+01
7.360000000000000853e+01,4.048698749367972738e+01,3.117681429016030137e+01,4.015321056498219576e+01,3.748849450423496421e+01,3.422596829732773926e+01
7.370000000000000284e+01,4.054018839528600893e+01,3.121639096582204331e+01,4.020551223275804631e+01,3.753686401014461183e+01,3.427117317612196246e+01
7.379999999999999716e+01,4.059352275205922211e+01,3.125623888289986851e+01,4.025784291360272249e+01,3.758501229808100419e+01,3.431612579076472258e+01
7.390000000000000568e+01,4.064709677475828897e+01,3.129573594634572942e+01,4.031093276270188142e+01,3.763316982513142506e+01,3.436082305705762963e+01
7.400000000000000000e+01,4.070113002028475080e+01,3.133489679202431333e+01,4.036411879188357688e+01,3.768160953179941686e+01,3.440550574658876570e+01
7.410000000000000853e+01,4.075504064771387647e+01,3.137394170159286944e+01,4.041750800579619352e+01,3.773020745090952488e+01,3.445013790716458857e+01
7.420000000000000284e+01,4.080854429882915468e+01,3.141273960713895264e+01,4.047083466807823982e+01,3.777892927788615651e+01,3.449458898084655090e+01
7.429999999999999716e+01,4.086188883343473321e+01,3.145118007056074916e+01,4.052391145776108772e+01,3.782808000457167452e+01,3.453895461636636099e+01
7.440000000000000568e+01,4.091531735465082420e+01,3.148950670133024587e+01,4.057676569977206071e+01,3.787728130419509398e+01,3.458330530336978370e+01
7.450000000000000000e+01,4.096907694993576143e+01,3.152799796329090398e+01,4.062954576875483070e+01,3.792635845498882929e+01,3.462783648265464365e+01
7.460000000000000853e+01,4.102265206319479773e+01,3.156664689982602567e+01,4.068256957395130513e+01,3.797560213681974517e+01,3.467249441803840426e+01
7.470000000000000284e+01,4.107592098000115755e+01,3.160532758966651556e+01,4.073575430973782829e+01,3.802489116744720832e+01,3.471749094474688491e+01
7.479999999999999716e+01,4.112936456507030414e+01,3.164388991387750849e+01,4.078913889670440085e+01,3.807429451902978457e+01,3.476236148068803544e+01
7.490000000000000568e+01,4.118275045407766299e+01,3.168219768405386461e+01,4.084221995362482005e+01,3.812350658964412986e+01,3.480710832771741536e+01
7.500000000000000000e+01,4.123653865032070343e+01,3.172034459367905512e+01,4.089508042646623664e+01,3.817296808765427585e+01,3.485198501753674094e+01
7.510000000000000853e+01,4.129059050231554551e+01,3.175920746656867522e+01,4.094806209493134475e+01,3.822264297724098725e+01,3.489663184091570258e+01
7.520000000000000284e+01,4.134453604793372250e+01,3.179867610137317513e+01,4.100086966297320856e+01,3.827255237927756326e+01,3.494077303040725013e+01
7.529999999999999716e+01,4.139836607717943906e+01,3.183807955652548216e+01,4.105389416620333520e+01,3.832273899224885838e+01,3.498488524863282834e+01
7.540000000000000568e+01,4.145223392511918803e+01,3.187758113459274867e+01,4.110699345840914987e+01,3.837298142231862386e+01,3.502916002829024222e+01
7.550000000000000000e+01,4.150661934595897407e+01,3.191709663162902899e+01,4.115978620091998863e+01,3.842283898719618662e+01,3.507379032881343761e+01
7.560000000000000853e+01,4.156120960536647146e+01,3.195653117888196348e+01,4.121195748929088154e+01,3.847233988482679479e+01,3.511854612899632855e+01
7.570000000000000284e+01,4.161589328827636081e+01,3.199556144495294774e+01,4.126403847371964417e+01,3.852174204619940667e+01,3.516336524233564376e+01
7.579999999999999716e+01,4.167042585611413585e+01,3.203389478094848641e+01,4.131647004949590496e+01,3.857099939955204349e+01,3.520794748589018042e+01
7.590000000000000568e+01,4.172463256586979696e+01,3.207183474863209938e+01,4.136973248543841919e+01,3.861986297610098262e+01,3.525296061998614761e+01
7.600000000000000000e+01,4.177857635753890264e+01,3.210980447521681214e+01,4.142321853213775995e+01,3.866809715995933061e+01,3.529819528547864849e+01
7.610000000000000853e+01,4.183286319823841382e+01,3.214818976615782020e+01,4.147639868785152828e+01,3.871627322494665435e+01,3.534346711391515328e+01
7.620000000000000284e+01,4.188753536377944187e+01,3.218704098618021447e+01,4.152941949791523513e+01,3.876469063720620767e+01,3.538856907219973635e+01
7.629999999999999716e+01,4.194243159881364846e+01,3.222598767581674650e+01,4.158271142239836138e+01,3.881295537537734930e+01,3.543377950577357893e+01
7.640000000000000568e+01,4.199738941110809520e+01,3.226461188623169818e+01,4.163631836983815049e+01,3.886110804345554470e+01,3.547924782278349909e+01
7.650000000000000000e+01,4.205221266066698860e+01,3.230316241348818807e+01,4.169013799675209242e+01,3.890932616944951405e+01,3.552462129936020574e+01
7.660000000000000853e+01,4.210707312545410730e+01,3.234219621579291726e+01,4.174373342692170752e+01,3.895731600169407471e+01,3.556962489473972511e+01
7.670000000000000284e+01,4.216204478448101867e+01,3.238092003243187378e+01,4.179702599654353179e+01,3.900500678473176208e+01,3.561459056015301172e+01
7.679999999999999716e+01,4.221694830050435598e+01,3.241960080931729493e+01,4.185042294632167881e+01,3.905269632907037192e+01,3.565989059225971403e+01
7.690000000000000568e+01,4.227135735486461243e+01,3.245881895023158847e+01,4.190406891428781222e+01,3.910103932138042637e+01,3.570550434346264979e+01
7.700000000000000000e+01,4.232562551286424934e+01,3.249814995299657738e+01,4.195783591455158046e+01,3.914993056443567809e+01,3.575127292694511283e+01
