lag_ps,msd_Na_seg1_A2,msd_Cl_seg1_A2,msd_Na_seg2_A2,msd_Cl_seg2_A2,msd_Na_seg3_A2,msd_Cl_seg3_A2,msd_Na_seg4_A2,msd_Cl_seg4_A2,msd_Na_seg5_A2,msd_Cl_seg5_A2
6.979000000000000625e+01,1.753927423314403100e+01,2.291923463849757070e+01,1.211191246050151804e+01,2.714009144994038536e+01,1.032618097746563990e+01,2.081474480436245145e+01,1.371899775279026557e+01,2.167911504597927674e+01,1.444071137775998537e+01,2.876475247719801942e+01
6.979999999999999716e+01,1.753884499507481465e+01,2.292287168847663281e+01,1.211271887799196989e+01,2.714525388333258249e+01,1.032769311448910088e+01,2.081933629538461616e+01,1.372148306063743917e+01,2.167847664875819191e+01,1.444134581854377331e+01,2.876856069462004584e+01
6.981000000000000227e+01,1.753844054690362597e+01,2.292656496479962414e+01,1.211347534159641093e+01,2.715046126685811245e+01,1.032924059711321441e+01,2.082397204931275780e+01,1.372389780245719848e+01,2.167784761891183010e+01,1.444198803442939472e+01,2.877244126761636167e+01
6.982000000000000739e+01,1.753808527345841384e+01,2.293030431410996073e+01,1.211417416145350323e+01,2.715570981707449860e+01,1.033082794999693732e+01,2.082867037344396266e+01,1.372622914496702151e+01,2.167721352830174908e+01,1.444266469765838323e+01,2.877637664788625926e+01
6.982999999999999829e+01,1.753778989348116113e+01,2.293408404033010584e+01,1.211480957680380932e+01,2.716099130060756295e+01,1.033245861354839334e+01,2.083344873967554989e+01,1.372847034392024490e+01,2.167656409885934465e+01,1.444340014314040310e+01,2.878034915386644599e+01
6.984000000000000341e+01,1.753755040735301662e+01,2.293789568518170441e+01,1.211538142721764189e+01,2.716629300661724500e+01,1.033413420040080588e+01,2.083831572994620984e+01,1.373061930714673728e+01,2.167590091916139983e+01,1.444420491250936855e+01,2.878434775116028987e+01
6.985000000000000853e+01,1.753735370135828120e+01,2.294172197935860780e+01,1.211590246216704259e+01,2.717160123986853648e+01,1.033585855194751701e+01,2.084327630898600958e+01,1.373267368620505735e+01,2.167523609768360515e+01,1.444507663364155192e+01,2.878836411088922631e+01
6.985999999999999943e+01,1.753718890946971953e+01,2.294553746735726918e+01,1.211638514778698550e+01,2.717690673573747517e+01,1.033764520189842173e+01,2.084832894983593832e+01,1.373462767144532215e+01,2.167458558070139318e+01,1.444600401855612759e+01,2.879238963853737232e+01
6.987000000000000455e+01,1.753704165799700831e+01,2.294932198354440800e+01,1.211683516677275207e+01,2.718220507326153879e+01,1.033950642345275917e+01,2.085346773967886236e+01,1.373647132855906783e+01,2.167396679191095643e+01,1.444696060047403563e+01,2.879641912671186432e+01
6.987999999999999545e+01,1.753689753221703995e+01,2.295306829743351784e+01,1.211725994204591395e+01,2.718749044764098244e+01,1.034143545525386010e+01,2.085867751815915838e+01,1.373819531761519208e+01,2.167339444201169485e+01,1.444790672710425739e+01,2.880045167734368050e+01
6.989000000000000057e+01,1.753674254642258745e+01,2.295677799350492876e+01,1.211767217658114504e+01,2.719275554224157787e+01,1.034340842003917693e+01,2.086393505627906109e+01,1.373980031571881355e+01,2.167287526036913903e+01,1.444880415250220373e+01,2.880448563972644038e+01
6.990000000000000568e+01,1.753656145052017123e+01,2.296045331307435333e+01,1.211808487920102273e+01,2.719799131842717799e+01,1.034540335446889259e+01,2.086921111112470228e+01,1.374130464758095727e+01,2.167240527808315420e+01,1.444962679349175794e+01,2.880851927277572955e+01
6.990999999999999659e+01,1.753633891667470124e+01,2.296409529977408681e+01,1.211850656182576813e+01,2.720319593253841717e+01,1.034740244492000905e+01,2.087447709487658187e+01,1.374274451516622442e+01,2.167197703311995127e+01,1.445035771337471608e+01,2.881254948337440780e+01
6.992000000000000171e+01,1.753606206318408312e+01,2.296770426878189753e+01,1.211894128683354310e+01,2.720837499995270292e+01,1.034938892117001963e+01,2.087970656593716257e+01,1.374416612227208567e+01,2.167158564818550559e+01,1.445099607769679295e+01,2.881657918609910496e+01
6.993000000000000682e+01,1.753573044985378360e+01,2.297128561184787543e+01,1.211938943353625042e+01,2.721354620602979324e+01,1.035134862672287248e+01,2.088488141086034133e+01,1.374561380874476768e+01,2.167122333967384051e+01,1.445156060691143907e+01,2.882061471695060817e+01
6.993999999999999773e+01,1.753536782495145374e+01,2.297484594054603591e+01,1.211985817248119268e+01,2.721872916604657178e+01,1.035327185826285223e+01,2.088998775113532247e+01,1.374711840974170940e+01,2.167088792947290798e+01,1.445208122778460513e+01,2.882466597520658524e+01
6.995000000000000284e+01,1.753501379965983276e+01,2.297838571614103387e+01,1.212036730249725025e+01,2.722394411714721230e+01,1.035515468732730149e+01,2.089501550039076605e+01,1.374869722222011426e+01,2.167058063541876223e+01,1.445258039733741739e+01,2.882873892283018691e+01
6.996000000000000796e+01,1.753470557025062604e+01,2.298189630014660878e+01,1.212094587923392375e+01,2.722920379766081567e+01,1.035700450028323871e+01,2.089996378895067153e+01,1.375036434475254410e+01,2.167029984341967008e+01,1.445306398163547357e+01,2.883282811387658029e+01
6.996999999999999886e+01,1.753446709722837582e+01,2.298536841951937504e+01,1.212162511716169000e+01,2.723451813202980532e+01,1.035883900987891160e+01,2.090484680227448067e+01,1.375213492285953087e+01,2.167004039444273999e+01,1.445352912392036870e+01,2.883691713597744410e+01
6.998000000000000398e+01,1.753430384166347267e+01,2.298879807857434088e+01,1.212242965324798405e+01,2.723988785264331725e+01,1.036068205700891909e+01,2.090969205259154506e+01,1.375402141083042551e+01,2.166980158535048773e+01,1.445396854907150797e+01,2.884098438428528155e+01
6.998999999999999488e+01,1.753420105570602772e+01,2.299217942625865163e+01,1.212336424237445520e+01,2.724531264158963495e+01,1.036256186038912475e+01,2.091452400556948987e+01,1.375603431188816650e+01,2.166959161954400059e+01,1.445437099015305904e+01,2.884500626531090361e+01
7.000000000000000000e+01,1.753414077589647135e+01,2.299550105034156289e+01,1.212441491626700341e+01,2.725079165338799569e+01,1.036450167927089439e+01,2.091935652611175556e+01,1.375818121508541836e+01,2.166943255380978428e+01,1.445472187728963398e+01,2.884896157918131365e+01
7.001000000000000512e+01,1.753410951781194882e+01,2.299875764369478759e+01,1.212555258620376542e+01,2.725632008799384920e+01,1.036650623984421138e+01,2.092420156994401381e+01,1.376045983506795345e+01,2.166934560377287866e+01,1.445500501427942375e+01,2.885283204395939904e+01
7.001999999999999602e+01,1.753410094209721848e+01,2.300194924356422277e+01,1.212673911148391781e+01,2.726188417895622962e+01,1.036856122857336260e+01,2.092907783246381115e+01,1.376285700266935130e+01,2.166934598034380599e+01,1.445519622068427879e+01,2.885660619829755902e+01
7.003000000000000114e+01,1.753411539384845597e+01,2.300507515297217864e+01,1.212793764713137179e+01,2.726747132995767231e+01,1.037064346463973585e+01,2.093400406594317076e+01,1.376535467417069292e+01,2.166943790366248379e+01,1.445526605115535723e+01,2.886028503962959846e+01
7.004000000000000625e+01,1.753415397279582066e+01,2.300813120427687153e+01,1.212911629539971514e+01,2.727307044799990265e+01,1.037272445186937375e+01,2.093898709252061963e+01,1.376792064199958965e+01,2.166961948716575748e+01,1.445519864278922917e+01,2.886388261982698822e+01
7.004999999999999716e+01,1.753421584370533992e+01,2.301111265044905352e+01,1.213024887442347577e+01,2.727866686720423317e+01,1.037477421737963823e+01,2.094402265518045425e+01,1.377050934733357934e+01,2.166988297877276892e+01,1.445500097257975192e+01,2.886741642997169777e+01
7.006000000000000227e+01,1.753430328869533739e+01,2.301401869863310168e+01,1.213131703762342894e+01,2.728423959224457818e+01,1.037677120653974150e+01,2.094909906731378868e+01,1.377307507279030929e+01,2.167022065344845672e+01,1.445470159187047088e+01,2.887089872254342993e+01
7.007000000000000739e+01,1.753442168505415566e+01,2.301685160437689959e+01,1.213231812932530573e+01,2.728976798079670019e+01,1.037870471679756079e+01,2.095420100519681483e+01,1.377558332167818200e+01,2.167061740984930296e+01,1.445435010441800294e+01,2.887433538573480263e+01
7.007999999999999829e+01,1.753457822648681486e+01,2.301962205876592904e+01,1.213326496648585007e+01,2.729523029917329069e+01,1.038057287808529416e+01,2.095931040727816708e+01,1.377801311491592529e+01,2.167105749294868744e+01,1.445400969129078916e+01,2.887773147190344147e+01
